budget,corr_dim_pub,density_kl,dim,diverged,epochs,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,pts_per_period,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
32000,1.6871652299106432,0.020519860310313578,3,False,200,0.002030434086918831,0.023286057636141777,0.5223720669746399,1.5250695943832397,0.8838364481925964,0.12421483546495438,1.1565715074539185,2.734707304625772e-06,2.016657959617314,0.12597339364128174,0.041595154846414815,32028,8000,0.0016275621398820714,20,1000,1,0.009717743014203943,0.9225206036214565,0.49064935654318687,Blasius,False,3.535588161945259,85.0,28.25
32000,1.6871652299106432,0.0028829588172877385,3,False,200,0.0018382566049695015,0.011285943910479546,0.22488565742969513,1.185690999031067,0.9165651798248291,0.04021099954843521,1.1173616647720337,2.091917025609291e-06,2.016657959617314,0.12597339364128174,0.041595154846414815,32028,8000,0.0014734077220671508,20,1000,2,0.004041267961957805,0.7446387002034616,0.5053762977763375,Blasius,False,5.532155594573171,133.0,28.46
100000,1.6871652299106432,0.021106855818620956,3,False,200,0.0016316851833835244,0.009393442422151566,0.14816875755786896,0.9777167439460754,0.77475905418396,0.03324226662516594,1.0429455041885376,1.7193494368257235e-06,2.016657959617314,0.12597339364128174,0.041595154846414815,99843,8000,0.0013074308003315533,20,1000,0,0.005830570365232698,0.6483380405621476,0.46548868574201663,Blasius,False,5.740131368805245,138.0,45.62
100000,1.6871652299106432,0.01249868738750915,3,False,200,0.0015525229973718524,0.010301248170435429,0.07180386036634445,0.9074325561523438,0.7453194260597229,0.02106294222176075,0.874413788318634,1.4241802700780681e-06,2.016657959617314,0.12597339364128174,0.041595154846414815,99843,8000,0.001244064225996259,20,1000,1,0.005679700493934529,0.6236957064677796,0.39539014787349336,Blasius,False,6.405653846347882,154.0,45.79
100000,1.6871652299106432,0.005518894444663614,3,False,200,0.001816301024518907,0.010188862681388855,0.17407186329364777,1.0754159688949585,0.7864583730697632,0.04086609557271004,1.0964535474777222,1.6625116131763208e-06,2.016657959617314,0.12597339364128174,0.041595154846414815,99843,8000,0.0014549815328724703,20,1000,2,0.0044331404352942775,0.699197097699159,0.5325339875467155,Blasius,False,5.78172652365166,139.0,47.43
1000,1.605056083622306,0.13288637186858254,3,False,200,0.025565987452864647,0.19553183019161224,1.4471269845962524,1.1308454275131226,1.3284683227539062,1.1691558361053467,1.0752712488174438,0.0010194933956954627,2.0430103150081735,0.40591521049520063,0.06674463806172584,1011,8000,0.03227485097297571,20,1000,0,0.08901000316071306,1.4245603774908016,0.29777737479262933,Dadras,False,0.8009356567407101,12.0,13.01
1000,1.605056083622306,0.053192641519588475,3,False,200,0.016672387719154358,0.5891657471656799,1.4057937860488892,1.3110933303833008,1.4619213342666626,1.2036404609680176,1.1159799098968506,0.0007607503887265921,2.0430103150081735,0.40591521049520063,0.06674463806172584,1011,8000,0.02113479131109545,20,1000,1,0.07747870913274078,1.4130233505424434,0.2901044741256797,Dadras,False,0.40046782837035505,6.0,15.21
1000,1.605056083622306,0.03831841929241427,3,False,200,0.018264632672071457,0.3989376127719879,1.280452013015747,1.3559815883636475,1.3319066762924194,1.2315459251403809,1.1399868726730347,0.0007817038334906101,2.0430103150081735,0.40591521049520063,0.06674463806172584,1011,8000,0.023010079400416033,20,1000,2,0.07759852077037825,1.412247120687743,0.2855064659309278,Dadras,False,0.40046782837035505,6.0,12.2
3000,1.605056083622306,0.02405588214536321,3,False,200,0.013559612445533276,0.19058586657047272,1.2960795164108276,1.2335007190704346,1.2514004707336426,1.1224228143692017,1.0891945362091064,0.00027391404483933,2.0430103150081735,0.40591521049520063,0.06674463806172584,3012,8000,0.017112040631841175,20,1000,0,0.0527301269849279,1.3992430452575049,0.2846698350861768,Dadras,False,0.8009356567407101,12.0,13.84
3000,1.605056083622306,0.014065374342138184,3,False,200,0.01375523116439581,0.21907128393650055,1.2598644495010376,1.4061442613601685,1.2364243268966675,1.164861798286438,1.30508553981781,0.000320743765681982,2.0430103150081735,0.40591521049520063,0.06674463806172584,3012,8000,0.017367777160316754,20,1000,1,0.06298046908800639,1.4161308186739336,0.2718462322167483,Dadras,False,0.8009356567407101,12.0,13.47
