density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,max_deviation_ratio,n_params,n_train,noise,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
9.598408600830775,3,False,0.9565185308456421,1.0662626028060913,1.0740772485733032,nan,1.0737144947052002,1.0223534107208252,nan,0.02269430559873581,0.6132378917107628,0.010933418371311189,0.011489413678646088,9987,8000,0.2,0.8786088816672483,1.5592458267145588,1.5726710483246347,0.0,0.0,1.3772358434018737,1.4283667319331141,0.0,0.0,200,0,1.0980902397277295,1.0281055899354727,4.508655944020517,PanXuZhou,False,0.0,0.0,16.98
9.598408600830775,3,False,0.9577155709266663,1.065006136894226,1.0742912292480469,nan,1.0770111083984375,1.0240120887756348,nan,0.0226583132147789,0.6132378917107628,0.010933418371311189,0.012995019555091858,9987,8000,0.2,0.8797187647900345,1.5592458267145588,1.5726710483246347,0.0,0.0,1.3772358434018737,1.4283667319331141,0.0,0.0,200,1,1.0971151647489643,1.0219104418837335,4.15804705500619,PanXuZhou,False,0.0,0.0,17.22
9.598408600830775,3,False,0.9579302668571472,1.0647311210632324,1.0740455389022827,nan,1.0755155086517334,1.022333025932312,nan,0.022720781460404398,0.6132378917107628,0.010933418371311189,0.013403105549514294,9987,8000,0.2,0.8798829268173378,1.5592458267145588,1.5726710483246347,0.0,0.0,1.3772358434018737,1.4283667319331141,0.0,0.0,200,2,1.0976700896729825,1.02429997865374,4.060204251901752,PanXuZhou,False,0.0,0.0,17.04
2.2580071746120027,3,False,0.2318560779094696,0.32899633049964905,1.3320120573043823,nan,1.4375287294387817,1.2228931188583374,nan,0.06238185653090477,0.7124135270827626,0.009771463937467171,0.38353124260902405,9987,8000,0.2,0.24706292394801563,0.41632309287614166,1.1314952223777361,0.0684002475622702,7.0,0.7516916912730043,1.3803400182924497,0.029314391812401513,3.0,200,0,0.523732772190329,1.4471015613630998,0.6550640368135411,LorenzBounded,False,0.14657195906200757,15.0,17.01
2.3413722136056188,3,False,0.22947010397911072,0.34542781114578247,1.4188910722732544,nan,1.4205174446105957,1.188523292541504,nan,0.06227436378598213,0.7124135270827626,0.009771463937467171,0.3788885176181793,9987,8000,0.2,0.24454912594561473,0.41632309287614166,1.1314952223777361,0.0684002475622702,7.0,0.7516916912730043,1.3803400182924497,0.029314391812401513,3.0,200,1,0.5233638752259709,1.4682191555231376,0.7012680161703075,LorenzBounded,False,0.11725756724960605,12.0,17.29
2.5831580225115593,3,False,0.23030556738376617,0.3409147262573242,1.1897163391113281,nan,1.3591222763061523,1.2505087852478027,nan,0.06227843618392944,0.7124135270827626,0.009771463937467171,0.3113225996494293,9987,8000,0.2,0.24542114831384707,0.41632309287614166,1.1314952223777361,0.0684002475622702,7.0,0.7516916912730043,1.3803400182924497,0.029314391812401513,3.0,200,2,0.5296581318734838,1.233730141292926,1.3812809456095236,LorenzBounded,False,0.11725756724960605,12.0,17.02
3.7944506025926263,3,False,0.24048009514808655,0.38354983925819397,1.478834629058838,nan,1.236977458000183,1.2313165664672852,nan,0.062782870054245,0.8917098035724058,0.013382780732014665,0.3539770543575287,9987,8000,0.2,0.23713168679476093,0.43912422320399297,1.2430162369722324,0.08029668439208798,5.999999999999999,0.9609190165145985,1.3877543190451007,0.02676556146402933,2.0,200,0,0.4702250106110011,1.4261152943138173,1.3135272334817307,Lorenz,False,0.13382780732014665,10.0,17.03
3.823199992658856,3,False,0.24116221070289612,0.3717055320739746,1.2413690090179443,nan,1.2388361692428589,1.1835912466049194,nan,0.06277692556381226,0.8917098035724058,0.013382780732014665,0.33353424072265625,9987,8000,0.2,0.23781134441111468,0.43912422320399297,1.2430162369722324,0.08029668439208798,5.999999999999999,0.9609190165145985,1.3877543190451007,0.02676556146402933,2.0,200,1,0.46735460240964066,1.338720593511339,1.2895561437965115,Lorenz,False,0.13382780732014665,10.0,17.14
3.774473378321446,3,False,0.2385643720626831,0.38379472494125366,1.085809588432312,nan,1.324225902557373,1.2221108675003052,nan,0.06278861290216446,0.8917098035724058,0.013382780732014665,0.32891303300857544,9987,8000,0.2,0.2352613455972263,0.43912422320399297,1.2430162369722324,0.08029668439208798,5.999999999999999,0.9609190165145985,1.3877543190451007,0.02676556146402933,2.0,200,2,0.4639361270668349,1.3272620781759332,0.8918247740036919,Lorenz,False,0.13382780732014665,10.0,17.15
7.955526425611999,3,False,0.23334045708179474,0.39448368549346924,1.0375596284866333,nan,1.1882315874099731,0.8829367160797119,nan,0.06603790321946144,1.2301163591725595,0.017510706372821382,0.2642707824707031,9987,8000,0.2,0.2360885528309659,0.41672133102465303,0.9137834644542744,0.15759635735539243,9.0,0.47760888100241583,1.0981947941808285,0.12257494460974967,7.0,200,0,0.3576084633039698,1.0113724839809297,1.2460263378649605,Chua,False,0.1926177701010352,11.0,17.2
8.12606668978666,3,False,0.23350292444229126,0.3735135793685913,0.9468410015106201,nan,1.1750359535217285,0.8144891858100891,nan,0.06591763925552369,1.2301163591725595,0.017510706372821382,0.26599743962287903,9987,8000,0.2,0.236272853641603,0.41672133102465303,0.9137834644542744,0.15759635735539243,9.0,0.47760888100241583,1.0981947941808285,0.12257494460974967,7.0,200,1,0.3620922781134965,1.062893043295414,1.4001897216556332,Chua,False,0.1926177701010352,11.0,17.13
7.98362081970491,3,False,0.23239998519420624,0.38305574655532837,0.9360368847846985,nan,1.142693042755127,0.8238023519515991,nan,0.06603775119781494,1.2301163591725595,0.017510706372821382,0.2679990828037262,9987,8000,0.2,0.23517592644630966,0.41672133102465303,0.9137834644542744,0.15759635735539243,9.0,0.47760888100241583,1.0981947941808285,0.12257494460974967,7.0,200,2,0.36662515721531097,0.9814354484269605,1.246966651997627,Chua,False,0.1926177701010352,11.0,17.03
6.357964706675265,4,False,0.246986523270607,0.4471295475959778,1.2990505695343018,nan,1.1543222665786743,1.2350493669509888,nan,0.07127217257022858,1.4465315511406867,0.012207821283652371,0.34298670291900635,9979,8000,0.2,0.2142095480975618,0.4475960005316968,1.2670528600376536,0.024415642567304743,2.0,0.8650233512931839,1.3175528656910618,0.03662346385095711,3.0,200,0,0.36105306852993946,1.2995086593272385,1.0200386397462209,HyperPang,False,0.0854547489855666,7.0,18.1
6.040348717366982,4,False,0.2474682480096817,0.4530402421951294,1.304266095161438,nan,1.1726670265197754,1.2675291299819946,nan,0.07125983214378356,1.4465315511406867,0.012207821283652371,0.34083807468414307,9979,8000,0.2,0.21435228050039887,0.4475960005316968,1.2670528600376536,0.024415642567304743,2.0,0.8650233512931839,1.3175528656910618,0.03662346385095711,3.0,200,1,0.3607121714044089,1.324856744247893,1.0517058690898926,HyperPang,False,0.0854547489855666,7.0,18.24
6.395296488305295,4,False,0.24574214220046997,0.4648316204547882,1.2924811840057373,nan,1.159029483795166,1.2614305019378662,nan,0.07132624679803848,1.4465315511406867,0.012207821283652371,0.34402966499328613,9979,8000,0.2,0.21303709968872497,0.4475960005316968,1.2670528600376536,0.024415642567304743,2.0,0.8650233512931839,1.3175528656910618,0.03662346385095711,3.0,200,2,0.35920602005332664,1.3223196095738963,1.0453215565553857,HyperPang,False,0.0854547489855666,7.0,18.18
5.606498824178633,4,False,0.22489750385284424,0.29609963297843933,1.4017633199691772,nan,1.399302363395691,1.15738046169281,nan,0.057710091173648836,2.1916060472989556,0.008946355045679066,0.28127530217170715,9979,8000,0.2,0.2186471565804321,0.40452688186192604,1.4585121944633521,0.08051719541111159,9.0,0.7830315854609997,1.5414877795413076,0.026839065137037196,3.0,200,0,0.4647688435334841,1.3001359453497647,1.1589980973737284,Qi,False,0.16103439082222318,18.0,17.83
