density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
0.07015317074960088,3,False,0.0024327056016772985,0.02204938791692257,1.0017832517623901,nan,1.0096303224563599,0.18347275257110596,nan,1.849351117562037e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.0027320437742764064,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,200,3,0.015096712286549298,0.5527074497186555,0.40879031118494263,Dadras,False,0.8676802948024359,65.0,14.05
0.06570373719981536,3,False,0.0036568541545420885,0.02828957326710224,0.7143701910972595,nan,1.1864590644836426,0.22280316054821014,nan,2.634669066173956e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.00409361922645347,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,200,4,0.0222400194897667,0.5829271353195523,0.4422606341088617,Dadras,False,0.5339571044938067,40.0,14.31
0.3452245985235225,6,False,0.005836788099259138,0.033458366990089417,0.7800945043563843,nan,1.4329222440719604,0.38721945881843567,nan,3.4267889670445586e-05,0.5684266951234997,0.061759560425168246,9957,8000,0.0058144365266607845,0.03009392423466273,0.7591078858180963,8.214021536547376,133.0,0.6155352979027376,1.359658425810493,0.37055736255100946,6.0,200,0,0.01191612768155737,0.6618260431877447,0.5506173269566879,Hopfield,False,3.1497375816835804,51.0,14.46
0.29341148902591735,6,False,0.005056335590779781,0.0325443409383297,0.6604173183441162,nan,1.085275411605835,0.33738216757774353,nan,2.6386108525912277e-05,0.5684266951234997,0.061759560425168246,9957,8000,0.005036456860817999,0.03009392423466273,0.7591078858180963,8.214021536547376,133.0,0.6155352979027376,1.359658425810493,0.37055736255100946,6.0,200,1,0.008719501125747679,0.5181438977578443,0.6391580564553901,Hopfield,False,3.458535383809422,56.0,14.27
0.3699363327482151,6,False,0.0045844088308513165,0.03475186601281166,0.8122249841690063,nan,1.2402464151382446,0.35592082142829895,nan,2.427808476204518e-05,0.5684266951234997,0.061759560425168246,9957,8000,0.004555555266460922,0.03009392423466273,0.7591078858180963,8.214021536547376,133.0,0.6155352979027376,1.359658425810493,0.37055736255100946,6.0,200,2,0.008770538257861496,0.6526402575133182,0.5507080599329924,Hopfield,False,3.273256702533917,53.0,14.19
0.05800151335979669,6,False,0.006821266375482082,0.039630405604839325,1.2141510248184204,nan,1.577019453048706,0.47097206115722656,nan,4.42851172410883e-05,0.5684266951234997,0.061759560425168246,9957,8000,0.006808931205334453,0.03009392423466273,0.7591078858180963,8.214021536547376,133.0,0.6155352979027376,1.359658425810493,0.37055736255100946,6.0,200,3,0.008550251773438818,0.8356933394576808,0.721113505306743,Hopfield,False,2.779180219132571,45.0,14.3
2.3189825220295157,6,False,0.006005861796438694,0.03324602171778679,1.3983205556869507,nan,6.565194129943848,0.35617440938949585,nan,3.737102323793806e-05,0.5684266951234997,0.061759560425168246,9957,8000,0.00600068772412157,0.03009392423466273,0.7591078858180963,8.214021536547376,133.0,0.6155352979027376,1.359658425810493,0.37055736255100946,6.0,200,4,0.012276076006682478,0.6708629962177032,2.76016342072785,Hopfield,False,3.273256702533917,53.0,14.55
0.011515901469772017,3,False,0.0012863816227763891,0.01273428462445736,0.15735013782978058,nan,0.4566049873828888,0.05221328139305115,nan,2.189336511037254e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0014200288828413112,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,200,0,0.0029371009114352252,0.30573249161332683,0.3169764239008562,Halvorsen,False,1.6278184073594875,157.0,14.07
0.021120259716510336,3,False,0.001206201035529375,0.011688429862260818,0.11327523738145828,nan,0.3708721995353699,0.04723227396607399,nan,1.9120453180221376e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0013252670304761882,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,200,1,0.003637547902160891,0.26134293192722874,1.4063875743296375,Halvorsen,True,2.0736540221139967,200.0,13.92
0.028172856124970124,3,False,0.001038281130604446,0.010938182473182678,0.1156110018491745,nan,0.4634735882282257,0.047625698149204254,nan,1.3240771049822797e-06,0.6963711539102683,0.010368270110569984,9987,8000,0.0011344258067299397,0.023384658576729243,0.4299912727697483,2.001076131340007,193.00000000000003,0.6671168544697351,1.0136325168801215,0.05184135055284992,5.0,200,2,0.003237319877423138,0.26770517648656666,0.3720172049871416,Halvorsen,False,1.938866510676587,187.0,13.96
