coverage,coverage_def,dim,err10_knn,err10_model,err10_plain,err_final_knn,err_final_model,err_final_plain,gap,knn_k,knn_lookback,knn_val_rmse,knn_weighted,lyap_max,n_params,n_train,nn_dist,ratio_vs_plain,ratio_vs_tuned,seed,system,train_loss,train_s,train_spread,tuning_gain,vpt_knn,vpt_model,vpt_plain
0.01701879826058788,median_nn_over_mean_pairwise,3,0.03397243718619298,0.00447962704085393,0.0334380201690704,0.0993783132947726,0.06273282221267708,0.11235150557229805,2000,16,4,0.038585,False,0.13489555530106362,9987,8000,0.038614610750784234,1.0,1.0,1,Aizawa,1.962678332016041e-07,22.9,2.2689387440597333,1.0,200.0,200.0,200.0
0.7040144865192127,median_nn_over_mean_pairwise,4,1.5093808229851107,0.6471187298192158,1.4065702481667806,1.3732269890196842,9.896761922441742,1.626000741314362,2000,16,1,1.181692,False,1.6777584899044127,9979,250,1.8485618077631842,6000000000.0,6000000000.0,0,HyperCai,1.465470888367882e-05,0.8,2.6257439912960323,0.0,0.0,6.0,0.0
0.7514354931863626,median_nn_over_mean_pairwise,4,1.6739548685044963,0.46436634499147983,1.5727965337671521,1.386048179136537,1.6309529530041027,1.5943705222223383,2000,16,1,1.181692,False,1.6777584899044127,9979,250,1.9337536348474693,7999999999.999999,7999999999.999999,2,HyperCai,1.4511642623995477e-05,0.8,2.573412691284575,0.0,0.0,8.0,0.0
0.23112368961233884,median_nn_over_mean_pairwise,4,0.6737935278736542,0.1635636538983349,0.7258344384386733,1.1690340112134645,1.336151549609295,1.2207981575992886,2000,16,2,1.068585,False,1.6777584899044127,9979,500,0.608105816398067,25000000000.0,25000000000.0,1,HyperCai,1.6265800759483936e-05,1.7,2.6310838902668787,0.0,0.0,25.0,0.0
0.17967254851141035,median_nn_over_mean_pairwise,4,0.3492725636237644,0.11468990149158109,0.358887355571621,1.217924710481729,2.813649948149297,1.3242981470536006,2000,16,2,0.969998,False,1.6777584899044127,9979,1000,0.477165564471126,2.2307692307692304,2.2307692307692304,0,HyperCai,1.3952198724592318e-05,2.9,2.655751078417096,1.0,13.0,28.999999999999996,13.0
0.1809404881698531,median_nn_over_mean_pairwise,4,0.35816325415538425,0.10258420750129499,0.3640568374478982,1.22857855684395,1.2007629872979395,1.31233023171308,2000,16,2,0.969998,False,1.6777584899044127,9979,1000,0.497224503576123,2.2142857142857144,2.2142857142857144,2,HyperCai,1.0253235816892814e-05,3.0,2.7480002325923136,1.0,13.999999999999998,31.0,13.999999999999998
0.13550156813710085,median_nn_over_mean_pairwise,4,0.2913828830640448,0.05337543830200377,0.3081108293265554,1.0578583953362863,1.0122833391841486,1.1836508150764709,2000,16,1,0.944378,False,1.6777584899044127,9979,2000,0.3494669794508577,2.380952380952381,2.1739130434782608,1,HyperCai,4.6740329207955355e-06,6.1,2.5790622518646136,1.0952380952380953,23.0,50.0,21.0
0.13984160334091392,median_nn_over_mean_pairwise,4,0.2893771996277495,0.032802964355823215,0.32518364351399137,1.1312404829161093,1.1429625722161876,1.2743872194235755,2000,16,2,1.517208,False,1.6777584899044127,9979,4000,0.37534418771667305,3.125,2.5,0,HyperCai,2.2650478575103083e-06,12.1,2.684066677937304,1.25,20.0,50.0,16.0
0.1447368491206341,median_nn_over_mean_pairwise,4,0.27343130490839035,0.044013542635023856,0.297731614239349,1.2038629600676833,1.1183265764933217,1.313737767076608,2000,16,2,1.517208,False,1.6777584899044127,9979,4000,0.36304986428521113,2.6666666666666665,2.2399999999999998,2,HyperCai,2.0009572351675045e-06,12.0,2.5083443953006004,1.1904761904761905,25.0,55.99999999999999,21.0
0.09841568873135946,median_nn_over_mean_pairwise,4,0.19770487877160428,0.0078911188971111,0.22920264167349133,1.1282744672671206,0.556327871903619,1.2566885803633658,2000,16,2,0.50432,True,1.6777584899044127,9979,8000,0.2567069355465421,3.1538461538461537,3.0370370370370368,1,HyperCai,4.4223759104495386e-07,23.4,2.6083944425493235,1.0384615384615385,27.000000000000004,82.0,26.0
0.4235206515661017,median_nn_over_mean_pairwise,3,1.7214054449108855,0.1649247209757822,1.7088259955122325,2.559556489079366,1.6540591937472553,2.6145450914714172,2000,16,1,1.336088,False,0.739747976641268,9987,250,0.9540096134671916,23000000000.0,23000000000.0,0,DequanLi,5.1388626461009395e-06,0.8,2.252569290161977,0.0,0.0,23.0,0.0
0.41161358428050504,median_nn_over_mean_pairwise,3,1.537239097022495,0.28838169807179503,1.5393686303387144,2.368662161356917,2.0241087547086174,2.4164572984836648,2000,16,1,1.336088,False,0.739747976641268,9987,250,0.9274086776328007,13000000000.0,13000000000.0,2,DequanLi,1.2678123480090068e-05,0.8,2.253105128330248,0.0,0.0,13.0,0.0
0.47879358236158076,median_nn_over_mean_pairwise,3,1.2601892871075624,0.246100382499092,1.3688181049744716,2.300028332602439,1.595529945587816,2.3163937807246264,2000,16,2,0.74185,False,0.739747976641268,9987,500,1.0772612573791984,15999999999.999998,15999999999.999998,1,DequanLi,6.033884520895995e-06,1.6,2.249949241311384,0.0,0.0,16.0,0.0
0.39731029685284386,median_nn_over_mean_pairwise,3,0.8368235887060704,0.23071194645633536,0.882538761193515,1.9003658516384188,1.7720895856527596,1.9317462133822876,2000,16,1,0.707227,True,0.739747976641268,9987,1000,0.8686869330711571,15999999999.999998,15999999999.999998,0,DequanLi,4.395108661882732e-06,3.2,2.186419380399049,0.0,0.0,16.0,0.0
0.38705843143342983,median_nn_over_mean_pairwise,3,0.8344793165598491,0.211169604305865,0.9121271366033681,1.9165329034612648,1.7774792452401613,1.9093890997252634,2000,16,1,0.707227,True,0.739747976641268,9987,1000,0.8408493852569769,19000000000.0,19000000000.0,2,DequanLi,3.908243979321423e-06,3.0,2.172409427028835,0.0,0.0,19.0,0.0
0.07206530027206595,median_nn_over_mean_pairwise,3,0.2864471060436356,0.07438550250579902,0.29069623347874674,0.722132014800107,0.776769819120266,0.7177167513907422,2000,16,1,2.014644,False,0.739747976641268,9987,2000,0.15874462384134413,1.4230769230769231,1.4230769230769231,1,DequanLi,2.533024903623291e-06,5.7,2.2027886270096753,1.0,26.0,37.0,26.0
0.02529500040219794,median_nn_over_mean_pairwise,3,0.04669422409867477,0.009410299317592343,0.05238705930248409,0.23115221571320654,0.10466194997544942,0.2352611545475229,2000,16,1,2.059106,True,0.739747976641268,9987,4000,0.0561826936512019,1.0,1.0,0,DequanLi,6.297011564825144e-07,11.5,2.2210987451227737,1.0,200.0,200.0,200.0
0.027219179244589185,median_nn_over_mean_pairwise,3,0.06390739255056362,0.01099219189001241,0.07200038884176994,0.2454788601322173,0.16652963422883002,0.2179544623292836,2000,16,1,2.059106,True,0.739747976641268,9987,4000,0.060076651627399266,1.0,1.0,2,DequanLi,8.285372900211141e-07,12.1,2.2071441275857615,1.0,200.0,200.0,200.0
0.0018534249272353885,median_nn_over_mean_pairwise,3,0.004253369292530066,0.004935116566547546,0.004253370354173838,0.004057048292937879,0.12030514800157442,0.004057049378099016,2000,4,1,0.479254,True,0.739747976641268,9987,8000,0.003955793096345025,1.0,1.0,1,DequanLi,2.4425356211286485e-07,22.8,2.1343152550805375,1.0,200.0,200.0,200.0
