budget,corr_dim_pub,density_kl,dim,diverged,epochs,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,seed,smape_1,smape_all,spectrum_error,system,vpt_lyap,vpt_steps,wall_s
1000,1.6488268116215494,0.05224350939650386,3,False,200,1.6218170247157104e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,8000,0.002991975660469943,0,0.006760926557442617,1.0186262886768493,0.5060840432575813,Thomas,1.0369994028137304,33.0,10.82
1000,1.6488268116215494,0.05943636380594556,3,False,200,1.5495988554903307e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,8000,0.0031263843758394727,1,0.006667967098474711,0.9932748857111419,1.134629197128903,Thomas,1.131272075796797,36.0,10.54
1000,1.6488268116215494,0.06175915996569433,3,False,200,1.4626677148044109e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,8000,0.0030876885417058034,2,0.0062383359062164094,1.012417666321597,0.48858504622069426,Thomas,1.0369994028137304,33.0,12.28
2200,1.6488268116215494,0.15628048749384313,3,False,200,1.2334997860307339e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,8000,0.0027731944533932787,0,0.005999319179149612,0.9590436808907498,0.6610691388675981,Thomas,1.0684236271414191,34.0,12.29
2200,1.6488268116215494,0.06302664062100456,3,False,200,1.5014510034234264e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,8000,0.0032111635708168473,1,0.007476730500947306,1.0174869740975085,0.6020112786527049,Thomas,1.0684236271414191,34.0,12.03
2200,1.6488268116215494,0.06871962954615314,3,False,200,1.185917653128854e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,8000,0.002892988870365706,2,0.006148155288706147,0.9910800785406276,0.5587876425255368,Thomas,1.0684236271414191,34.0,11.47
4600,1.6488268116215494,0.06804960023991857,3,False,200,1.2931382792885416e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,8000,0.002976313216925883,0,0.006405061090347557,1.077061536369387,0.5531222582835605,Thomas,0.9741509541583528,31.0,12.33
4600,1.6488268116215494,0.08744102404588337,3,False,200,1.1214913029107265e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,8000,0.002817721380228169,1,0.005627083002638369,0.918974203231529,0.6476365334294872,Thomas,1.2883931974352407,41.0,12.4
4600,1.6488268116215494,0.03866716714504737,3,False,200,1.3350320645258762e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,8000,0.0029596239903468317,2,0.006276079664292618,1.0530987138237589,0.655952101751469,Thomas,1.0684236271414191,34.0,12.83
10000,1.6488268116215494,0.0433326864605671,3,False,200,7.158265441830736e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,8000,0.0023849716983454067,0,0.004741857415613429,0.8798178345169697,0.5095749683801484,Thomas,1.0684236271414191,34.0,14.06
10000,1.6488268116215494,0.08746167693729225,3,False,200,8.047400835494045e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,8000,0.0024217905549726465,1,0.005215230842026751,0.8913399781077752,0.5636278926902177,Thomas,1.1626963001244857,37.0,14.05
10000,1.6488268116215494,0.03408144228676043,3,False,200,7.207545402707183e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,8000,0.002326925272008821,2,0.004296391731437976,0.9723142990144436,0.6467863842098917,Thomas,0.6913329352091536,22.0,14.34
22000,1.6488268116215494,0.03949165328437194,3,False,200,6.273995568335522e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,8000,0.002102147829098904,0,0.004403535336298941,0.9570335291202561,0.5270011155735975,Thomas,1.0055751784860416,32.0,17.05
22000,1.6488268116215494,0.027529459144484056,3,False,200,8.787170801952015e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,8000,0.0025103455683964946,1,0.004854882070172103,0.94268402831777,0.4266536373156309,Thomas,1.099847851469108,35.0,17.23
22000,1.6488268116215494,0.023778844042058184,3,False,200,6.401049960913951e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,8000,0.002219909612412935,2,0.004911609921097686,0.8614331768364286,0.5029729790001957,Thomas,0.9741509541583528,31.0,17.35
46000,1.6488268116215494,0.06251887607747546,3,False,200,4.078156041941838e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,8000,0.0018685475427520643,0,0.00383593206468217,0.9976941575614319,0.7830049564679434,Thomas,1.1626963001244857,37.0,25.08
46000,1.6488268116215494,0.07008398387543473,3,False,200,3.8984385791991375e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,8000,0.0017636886420099604,1,0.003583496709050409,0.8668826652317967,0.4632302894251739,Thomas,0.7227571595368424,23.0,30.2
46000,1.6488268116215494,0.016548086756107697,3,False,200,4.601371043463587e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,8000,0.00186759152631699,2,0.0036008268402922196,0.879295111320237,0.4999306707164479,Thomas,0.9113025055029752,29.0,23.8
100000,1.6488268116215494,0.027708350138699937,3,False,200,3.2739361813582945e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,8000,0.001695856557078772,0,0.0034044904807100564,0.8810650289986003,0.6177245640490449,Thomas,1.099847851469108,35.0,34.84
100000,1.6488268116215494,0.031663003831635,3,False,200,3.5208865410822908e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,8000,0.00175762843386098,1,0.0037152271377938334,0.7880750169427878,0.49552794245143805,Thomas,1.2255447487798632,39.0,35.56
100000,1.6488268116215494,0.02477428022110798,3,False,200,3.580363367291284e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,8000,0.0018564498764071485,2,0.0035692660192675877,0.8585653227646033,0.39426762183790776,Thomas,1.099847851469108,35.0,34.22
1000,1.6488268116215494,0.007294455469208007,3,False,200,5.960837232123595e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,32000,0.0023688536976031616,0,0.009209021791385155,0.8517421191035135,0.37908574194350053,Thomas,1.2883931974352407,41.0,40.83
1000,1.6488268116215494,0.01922884951633017,3,False,200,5.571535637500347e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,32000,0.0026593554761862484,1,0.011397998173384327,0.9356358972540344,1.0716543057561003,Thomas,1.3512416460906185,43.0,41.05
1000,1.6488268116215494,0.030675784832354034,3,False,200,5.314820406056242e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,32000,0.0025118844840972625,2,0.007769021464627473,0.8845754831253348,0.4178424634200306,Thomas,1.5083627677290625,48.0,39.71
2200,1.6488268116215494,0.037035863420455416,3,False,200,2.842375806721975e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,32000,0.0018997381072466686,0,0.00690918828539496,0.8057346695407124,0.39067439056435527,Thomas,1.6026354407121288,51.0,42.56
2200,1.6488268116215494,0.03553801477730917,3,False,200,3.6199022324581164e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,32000,0.0021117698279068697,1,0.0076869173354797244,0.7696587270508628,0.5459266685583453,Thomas,1.5397869920567513,49.0,42.55
2200,1.6488268116215494,0.05617310977287315,3,False,200,3.0956787522882223e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,32000,0.0018730214596811563,2,0.007570845315462245,0.7452393547895297,0.44714997189878597,Thomas,1.6340596650398176,52.0,42.4
4600,1.6488268116215494,0.017745043575327215,3,False,200,2.2244726060307583e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,32000,0.0015536330519218752,0,0.004659900031071654,0.8946101284220784,0.45884932915680093,Thomas,1.6026354407121288,51.0,44.87
4600,1.6488268116215494,0.03226396602679737,3,False,200,1.484956814238103e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,32000,0.0012417626657227514,1,0.0062827263574247215,0.8346000247426605,0.37940900415247897,Thomas,1.6654838893675064,53.0,44.09
4600,1.6488268116215494,0.017771486129058312,3,False,200,2.8422083032637604e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,32000,0.0017922882548886139,2,0.008350690314022408,0.7249636592646166,0.46847125219951913,Thomas,1.6340596650398176,52.0,44.34
10000,1.6488268116215494,0.07616505199058198,3,False,200,9.885873928396904e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,32000,0.001059849567943765,0,0.002261577784834863,0.6300380130232821,0.38859268493911997,Thomas,1.8540292353336392,59.0,52.08
10000,1.6488268116215494,0.03198727585806607,3,False,200,1.8856563074223232e-06,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,32000,0.0015009569643501307,1,0.003662908602771705,0.8957215602100924,0.3269188293755554,Thomas,1.1626963001244857,37.0,52.62
10000,1.6488268116215494,0.09468296832421798,3,False,200,9.972544303309405e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,32000,0.0010906424812084203,2,0.003742425067244448,0.6392876652631568,0.4824475886407072,Thomas,2.388241048904349,76.0,52.15
22000,1.6488268116215494,0.11575400475913983,3,False,200,5.690304146810377e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,32000,0.0008500079645591976,0,0.0019464507096257206,0.5294818581672996,0.7639540829548558,Thomas,2.042574581299772,65.0,64.5
22000,1.6488268116215494,0.025652144422666653,3,False,200,8.80242729181191e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,32000,0.0009524871100127004,1,0.002417741768809357,0.752369818707448,0.5449080097795825,Thomas,1.2883931974352407,41.0,64.1
22000,1.6488268116215494,0.035057217371834266,3,False,200,6.743275589542463e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,32000,0.0009065359326367847,2,0.002212758994802624,0.5956923310451996,0.4813345791516485,Thomas,1.6969081136951951,54.0,64.03
46000,1.6488268116215494,0.01764672835361786,3,False,200,4.39578231635096e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,32000,0.0007710584727555154,0,0.0026272098560257695,0.5523385967678309,0.37146773387116133,Thomas,2.042574581299772,65.0,92.98
46000,1.6488268116215494,0.027467094739849665,3,False,200,3.665144204205717e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,32000,0.0006864840170892915,1,0.0016729246605595028,0.5519223715079293,0.8542935772714012,Thomas,1.8226050110059504,58.0,94.9
46000,1.6488268116215494,0.015009419903985388,3,False,200,4.120748449167877e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,32000,0.0007822931543528815,2,0.0021646496229906025,0.6382786656196372,0.8250358266080354,Thomas,1.6969081136951951,54.0,95.66
100000,1.6488268116215494,0.015801674134103525,3,False,200,4.141673634876497e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,32000,0.0006420031183523489,0,0.002601810886193831,0.6704749799646819,0.4095593277117155,Thomas,2.262544151593594,72.0,141.46
100000,1.6488268116215494,0.01577262299935309,3,False,200,4.0001288061830563e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,32000,0.0007298637664220188,1,0.003249726400645985,0.7424899530852397,0.40433724074910576,Thomas,1.6026354407121288,51.0,141.7
100000,1.6488268116215494,0.023620454649610493,3,False,200,3.2820181672832404e-07,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,32000,0.0006514387479520323,2,0.00221596939907667,0.6553561921010814,0.8269681627981288,Thomas,1.5083627677290625,48.0,140.03
